@relation spamClassification

@attribute stdDomains numeric
@attribute meanDomains numeric
@attribute stdCountries numeric
@attribute meanCountries numeric
@attribute encodersCount numeric
@attribute clicksCount numeric
@attribute isSpam {True,False}

@data
62.26,44.5,39.2,12.71,1,178,False
6.5,14.5,9.108,5.8,1,29,True
0.0,4.0,0.0,4.0,7,5,False
1.0,10.0,3.317,5.0,5,20,False
5.5,6.5,4.714,4.333,2,13,False
2.0,3.0,0.0,6.0,2,6,False
0.0,3.0,0.0,3.0,22,4,False
0.5,1.5,0.5,1.5,7,3,False
24.28,28.33,22.59,14.17,1,117,False
0.0,14.0,0.0,14.0,2,14,False
16.0,22.0,17.93,14.67,1,231,False
183.4,129.2,147.9,64.62,4,517,False
25.06,28.29,32.12,8.609,1,198,False
104.5,139.5,47.05,15.5,3,279,True
0.0,13.0,0.0,13.0,2,13,False
6.0,10.0,4.497,6.667,2,20,False
254.8,241.3,123.3,65.82,2,724,False
0.5,3.5,0.8292,1.75,8,7,False
3.902e+03,1.092e+03,2.179e+03,358.6,115,24450,False
1.0,3.0,1.0,3.0,1,6,False
0.5,1.5,0.0,3.0,2,3,False
0.0,9.0,0.5,4.5,8,9,False
58.43,39.4,91.45,65.67,1,197,False
8.731,7.667,8.227,5.75,2,23,False
526.0,734.0,111.5,24.07,1,1468,True
103.8,85.0,115.7,33.06,2,595,False
10.5,56.5,15.63,8.692,1,113,False
0.0,3.0,0.0,3.0,1,3,False
7.762,7.5,8.05,6.0,2,30,False
22.5,46.5,9.095,4.227,1,93,False
408.5,235.5,189.4,52.78,18,3061,False
0.0,4.0,0.0,4.0,1,4,False
8.0,11.0,7.587,7.333,4,51,False
30.0,36.0,22.44,12.0,1,80,False
0.5,1.5,0.0,1.0,1,5,False
0.5,2.5,0.0,5.0,3,5,False
0.0,1.0,0.0,1.0,5,2,False
516.5,246.7,139.8,82.22,3,1480,False
60.2,37.75,49.98,30.2,1,151,True
2.113e+03,948.7,706.9,102.2,5,6641,False
0.9428,1.667,0.433,1.25,5,5,False
23.0,40.0,10.77,6.667,1,80,False
36.1,22.0,38.31,18.33,1,110,False
2.0,16.0,15.0,16.0,1,32,False
0.0,2.0,0.0,2.0,1,2,False
50.92,45.5,39.21,16.55,1,182,False
0.0,4.0,0.0,4.0,7,4,False
9.0,21.0,16.45,10.5,3,42,False
0.5,46.5,42.43,31.0,1,93,False
472.5,474.5,126.7,86.27,1,949,False
457.9,440.3,89.04,18.35,1,1322,False
1.723e+04,2.25e+03,8.869e+03,2.247e+03,17,225365,False
0.0,11.0,0.0,11.0,1,11,False
46.2,34.0,41.18,20.4,2,306,False
20.5,22.5,15.5,9.0,27,45,False
45.52,40.0,12.15,5.455,11,120,False
123.2,162.3,54.13,21.17,1,487,False
32.0,107.0,10.23,5.095,1,214,False
0.0,2.0,0.0,2.0,5,2,False
2.0,5.0,3.3,3.333,1,10,False
1.7,2.667,3.0,4.0,1,8,False
28.34,18.33,25.22,36.67,1,109,False
0.0,3.0,0.0,3.0,1,3,False
0.0,10.0,0.0,10.0,1,10,False
2.0,5.0,2.0,2.0,4,17,False
17.0,24.0,19.82,16.0,1,48,False
251.0,181.0,161.9,90.5,1,543,False
105.1,90.25,42.7,12.03,10,722,False
1.109e+03,867.0,811.1,288.9,4,2599,False
1.407e+03,925.8,899.9,210.4,1,4629,False
6.5,28.5,22.38,14.25,1,625,False
0.0,2.0,0.0,2.0,10,2,False
0.0,6.0,0.0,6.0,3,6,False
175.5,192.7,190.3,96.33,1,578,False
37.21,36.83,54.28,17.0,2,221,False
0.0,31.0,4.569,2.818,1,31,False
0.0,1.0,0.0,2.0,1,2,False
0.0,2.0,0.0,1.0,2,2,False
0.0,3.0,0.5,1.5,1,3,False
0.0,5.0,0.4714,1.667,1,5,False
0.5,12.5,4.94,5.0,3,25,False
0.0,11.0,0.0,11.0,5,11,False
100.8,61.2,31.27,18.0,1,306,False
0.0,2.0,0.0,2.0,1,2,False
0.0,3.0,0.0,3.0,2,3,False
0.0,1.0,0.0,1.0,1,5,False
1.5,4.5,0.0,9.0,7,9,False
0.5,5.5,2.487,2.75,1,11,False
353.3,117.4,98.29,42.15,3,1644,False
55.54,63.67,22.78,7.958,3,224,False
4.11,4.667,6.074,4.667,1,28,False
384.4,278.0,291.4,92.67,1,1112,False
0.5,1.5,1.414,2.0,4,6,False
31.2,50.67,18.7,10.86,1,152,True
60.5,62.5,22.0,17.86,2,125,False
7.5,8.5,6.6,5.667,19,17,False
0.5,2.5,0.9428,1.667,1,5,False
0.9428,2.333,0.4714,2.333,8,7,False
1.0,3.0,1.0,3.0,9,6,False
230.6,325.3,58.1,32.53,1,978,False
1.208e+03,393.4,374.0,96.61,7,5507,False
46.5,49.5,20.85,9.9,2,99,False
1.5,6.5,0.857,1.625,1,13,True
12.6,11.75,7.31,9.4,1,47,False
0.0,2.0,0.0,2.0,3,2,False
1.0,5.0,2.0,5.0,1,10,False
20.0,21.0,15.31,10.5,5,131,False
1.5,2.5,0.9428,1.667,1,5,False
6.0,10.0,3.3,3.333,1,20,False
144.5,146.5,74.69,36.62,1,293,False
5.0,16.0,2.925,5.333,6,32,False
5.415e+03,1.286e+03,3.724e+03,720.2,1,36009,False
0.0,11.0,0.0,11.0,1,11,False
0.0,9.0,0.0,9.0,1,9,False
11.5,18.5,2.476,2.846,3,38,False
0.0,2.0,0.0,2.0,8,2,False
49.5,52.5,31.97,14.71,1,103,False
2.449,4.0,3.464,3.0,10,12,False
61.0,62.0,40.61,31.0,1,124,False
32.91,36.0,59.36,18.0,13,252,False
242.7,190.3,51.4,12.39,1,654,True
3.5,8.5,6.5,8.5,1,17,False
4.5,5.5,0.0,11.0,1,11,True
421.8,267.0,214.9,83.44,1,1335,False
0.5,2.5,0.4714,1.667,1,5,False
3.0,4.0,3.0,4.0,1,8,False
2.5,7.5,4.0,3.0,1,17,False
0.5,1.5,0.0,3.0,1,3,False
2.0,4.0,2.0,4.0,1,8,False
2.867,5.667,5.185,5.667,12,17,False
2.108e+03,562.7,1.058e+03,321.5,4,9003,False
528.6,231.6,209.1,55.9,1,1622,False
0.0,3.0,0.5,1.5,1,3,False
1.5,2.5,0.9428,1.667,1,5,False
133.7,77.62,224.3,103.5,4,621,False
161.1,103.6,41.81,10.57,1,518,False
155.1,75.91,60.77,21.41,1,835,False
18.5,46.5,12.76,5.167,1,1159,False
1.247,2.333,0.3727,1.167,5,7,False
1.0,4.0,1.7,2.667,1,8,False
0.5,2.5,0.433,1.25,2,5,False
1.0,3.0,0.0,1.0,5,6,True
1.691e+03,800.4,343.8,79.7,8,8005,True
1.5,2.5,0.433,1.25,2,5,False
2.5,5.5,3.5,5.5,1,40,False
20.0,27.0,5.761,2.842,3,54,False
56.5,41.4,62.8,29.57,1,207,False
120.8,64.14,61.39,14.97,1,449,False
61.0,83.0,40.26,41.5,1,168,False
0.0,2.0,0.0,2.0,1,2,False
0.0,2.0,0.0,2.0,1,2,True
0.0,11.0,0.0,11.0,2,11,False
351.2,469.0,108.1,38.03,14,1407,False
2.0,4.0,2.0,4.0,8,8,True
147.5,182.5,81.94,36.5,2,365,False
0.0,3.0,0.5,1.5,2,3,False
961.4,768.3,372.9,192.1,1,2305,True
10.0,16.0,15.0,16.0,1,33,False
4.658e+03,2.345e+03,709.1,260.5,1,16413,True
78.5,132.5,32.86,12.05,6,827,False
701.7,433.0,213.1,43.3,1,1732,False
981.5,819.7,318.0,93.15,2,8197,False
0.0,13.0,4.5,6.5,2,13,False
0.5,1.5,0.5,1.5,4,3,False
4.5,5.5,0.0,11.0,7,11,False
0.0,2.0,0.0,2.0,2,2,False
249.0,308.0,243.9,123.2,1,616,False
0.0,1.0,0.0,1.0,1,2,False
90.41,81.75,108.0,46.57,2,873,False
458.5,459.8,95.28,20.9,1,1839,False
0.0,2.0,0.0,1.0,1,2,False
0.0,2.0,0.0,1.0,1,2,False
293.3,215.3,107.0,46.14,2,646,True
144.5,80.5,51.2,12.71,2,501,False
50.28,69.0,87.33,51.75,1,207,False
0.5,2.5,0.0,1.0,30,11,False
1.0,2.0,1.0,2.0,5,4,False
0.0,2.0,0.0,2.0,8,2,False
1.0,3.0,1.0,3.0,1,6,False
0.0,1.0,0.5,1.5,1,3,False
66.0,94.0,9.757,3.917,1,188,True
4.0,6.0,1.871,3.0,1,12,False
42.41,28.0,13.61,7.636,20,170,False
0.0,3.0,0.0,3.0,10,3,False
0.0,2.0,0.0,3.0,1,3,False
1.0,2.0,1.0,2.0,3,4,False
2.5,5.5,2.5,5.5,2,11,False
204.6,114.4,207.0,47.67,1,1432,False
1.372e+04,8.168e+03,2.777e+03,489.9,1,49015,False
10.0,14.0,6.6,9.333,1,28,False
222.7,190.5,158.5,47.56,2,796,True
0.0,7.0,0.0,7.0,2,7,False
45.76,52.0,17.23,6.24,1,156,False
57.57,33.57,25.75,7.581,1,235,False
179.0,134.0,71.7,57.43,1,402,False
0.0,7.0,0.0,7.0,3,7,False
6.0,13.0,4.333,3.714,1,26,False
4.494e+03,966.2,3.819e+03,1.111e+03,1,22223,False
9.057e+03,1.121e+03,5.191e+03,1.169e+03,5,111115,False
2.848e+04,3.07e+03,1.495e+04,3.039e+03,9,304655,False
202.8,276.7,60.43,39.52,1,830,True
181.0,92.33,56.56,29.68,2,831,False
0.0,4.0,1.0,2.0,5,4,False
0.0,129.0,29.59,21.5,1,129,False
0.0,2.0,0.0,2.0,1,2,False
0.0,21.0,7.789,7.0,2,21,False
0.0,3.0,0.5,1.5,1,3,False
135.0,185.0,46.78,14.8,1,370,False
0.5,1.5,0.0,3.0,6,3,True
46.93,38.25,85.3,34.0,8,306,False
2.5,3.5,1.886,2.333,1,7,False
38.07,36.75,46.98,21.0,3,147,False
1.0,10.0,4.784,3.333,2,20,False
1.5,2.5,0.4714,1.667,1,5,False
209.6,139.2,220.2,99.43,1,696,False
82.5,145.5,38.8,15.32,1,291,False
6.5,7.5,4.206,3.75,2,15,False
0.0,2.0,0.0,2.0,1,2,False
662.7,286.1,240.1,66.96,1,3147,False
0.0,15.0,0.0,15.0,2,15,False
5.0,16.0,6.522,4.571,1,36,False
3.0,4.0,0.0,8.0,3,8,False
2.0,7.0,4.33,3.5,198,14,True
14.0,17.0,16.0,17.0,1,34,False
18.38,29.0,7.857,3.222,1,87,False
7.972,6.667,1.293,2.105,2,40,False
367.0,374.0,244.8,149.6,170,774,False
1.136e+03,491.3,681.7,149.5,1,5470,False
0.0,15.0,6.5,7.5,2,15,False
0.0,1.0,0.0,2.0,1,2,False
0.0,2.0,0.0,4.0,2,4,False
1.443e+04,2.593e+03,5.988e+03,1.228e+03,1,93378,False
33.5,38.5,9.519,3.667,2,77,True
111.0,102.8,13.56,6.134,1,411,False
25.0,31.0,15.95,6.889,1,62,False
1.754e+03,341.0,666.9,197.2,123,19780,False
1.583e+03,586.3,1.669e+03,311.5,1,9967,False
7.403,9.0,15.5,9.0,2,45,False
0.5,1.5,0.0,1.0,2,3,False
6.0,7.0,5.185,4.667,2,14,False
17.44,25.33,31.18,19.0,1,198,False
1.371e+03,972.0,238.5,38.86,1,3890,False
56.47,81.25,64.09,27.08,1,325,False
146.0,147.0,86.45,73.5,1,294,False
0.0,3.0,0.0,3.0,4,3,True
63.93,44.45,83.77,28.76,2,489,False
56.5,197.5,64.08,26.33,1,395,False
0.9428,1.667,1.5,2.5,1,5,False
12.0,14.0,10.39,7.0,1,28,False
141.2,105.2,31.44,8.096,1,866,False
0.0,2.0,0.0,2.0,2,2,True
1.5,2.5,0.0,5.0,1,5,False
277.3,168.8,148.7,36.18,3,1851,False
85.12,62.0,96.05,23.52,1,1483,False
1.5,4.5,1.5,4.5,9,9,False
0.5,32.5,14.86,16.25,1,65,False
4.295e+03,1.67e+03,772.8,263.6,1,20037,False
72.55,49.43,48.01,16.48,1,345,False
0.0,2.0,0.0,2.0,1,2,False
45.93,33.14,62.95,23.2,3,233,False
33.5,34.5,19.14,11.5,1,69,False
0.0,10.0,4.0,5.0,2,10,False
0.0,10.0,0.0,10.0,4,10,False
175.1,129.7,83.24,18.52,2,778,False
3.682,5.667,2.728,3.4,2,17,False
63.0,96.0,44.73,19.2,4,192,False
506.4,496.3,248.5,62.04,2,1489,False
0.0,5.0,0.9428,1.667,1,5,False
1.0,2.0,0.0,4.0,3,4,False
1.5,2.5,0.0,5.0,1,5,False
3.854e+03,1.823e+03,673.9,146.7,3,12762,False
5.0,11.0,4.265,2.75,2,22,False
2.0,3.0,2.0,3.0,1,6,False
3.5,16.5,4.91,4.125,1,33,False
10.0,20.0,3.0,20.0,1,40,False
555.0,423.9,160.0,33.78,1,3391,False
8.5,11.5,4.598,3.833,1,795,False
2.059e+03,831.6,1.02e+03,170.6,1,7603,False
22.42,14.8,19.98,9.25,2,74,False
0.0,2.0,0.0,2.0,1,2,False
1.0,2.0,0.4714,1.333,1,4,False
26.0,32.0,25.3,21.33,2,64,False
16.5,18.5,15.5,18.5,5,47,False
0.0,7.0,2.5,3.5,1,7,False
2.903e+03,2.432e+03,790.4,117.7,1,7296,False
0.0,9.0,3.5,4.5,1,9,False
3.5,7.5,0.0,15.0,2,15,False
1.617e+03,1.199e+03,500.7,163.5,2,3598,False
175.1,139.0,62.33,17.38,1,434,False
0.5,2.5,0.0,5.0,1,5,False
5.249,5.667,5.629,4.25,1,16,False
1.693e+03,827.1,1.005e+03,135.0,1,13234,False
12.0,18.0,12.4,7.2,1,36,False
1.0,3.0,1.414,2.0,16,6,False
9.5,17.5,11.76,8.75,2,35,False
33.64,34.33,0.0,102.0,6,102,False
4.076e+03,2.58e+03,719.4,180.3,3,18459,False
17.0,24.0,7.605,4.0,1,48,False
8.994,8.333,11.5,12.5,1,25,False
861.9,552.8,281.5,58.18,1,2211,False
67.36,49.0,18.22,6.759,10,196,False
1.362e+03,304.6,527.7,124.8,51,10357,False
14.5,19.5,0.0,39.0,1,39,False
56.5,111.5,40.84,14.87,4,223,False
0.0,3.0,0.0,3.0,1,3,False
11.5,25.5,12.0,6.375,3,51,False
0.0,11.0,3.771,3.667,2,11,False
0.0,18.0,3.0,9.0,2,18,False
31.04,30.75,46.3,24.4,1,199,False
3.0,4.0,0.7071,2.0,1,8,False
193.0,240.0,94.21,80.0,1,480,False
0.5,1.5,0.5,1.5,1,3,True
1.414,2.0,1.414,2.0,1,6,False
0.0,11.0,4.5,5.5,2,11,True
49.86,48.25,12.83,5.361,20,193,False
0.5,1.5,0.5,1.5,1,3,False
14.0,24.0,7.303,8.0,2,48,False
6.236,9.333,4.093,3.5,6,28,False
164.1,156.5,127.3,48.15,4,626,False
0.0,2.0,0.0,1.0,2,2,False
108.0,62.0,27.79,8.611,2,310,False
56.1,41.67,49.2,41.67,1,125,False
169.5,166.1,230.3,63.29,3,1329,True
386.4,114.4,257.3,122.1,2,1831,False
13.5,18.5,9.873,6.167,1,37,False
531.2,247.2,517.7,139.1,11,4178,False
0.0,4.0,0.0,4.0,7,4,False
0.5,2.5,1.5,2.5,1,5,False
2.0,3.0,2.0,3.0,2,6,False
0.0,4.0,0.0,2.0,1,4,False
0.0,15.0,4.243,5.0,2,15,False
9.725e+03,3.757e+03,4.923e+03,574.6,2,48839,False
1.5,2.5,0.0,5.0,3,5,False
163.0,233.0,107.7,31.07,5,466,False
472.8,512.0,108.7,20.48,1,1536,False
1.0,2.0,1.0,2.0,7,4,False
0.5,1.5,0.5,1.5,1,3,True
570.2,445.0,153.8,46.03,1,1335,False
124.2,69.8,47.0,24.93,2,349,False
6.972,4.875,4.867,3.9,1,40,False
0.0,2.0,0.0,1.0,1,2,False
0.5,1.5,0.5,1.5,1,3,False
826.2,578.8,298.5,64.31,1,2315,False
0.0,4.0,1.0,2.0,3,4,True
226.5,111.6,105.8,45.94,5,781,False
54.0,42.0,38.12,28.0,1,168,False
67.79,60.33,87.63,30.17,1,362,False
5.5,9.5,4.5,9.5,1,19,False
4.0,9.0,5.715,6.0,5,18,False
0.0,16.0,0.0,16.0,1,16,False
0.0,13.0,1.7,4.333,1,13,False
0.0,13.0,4.714,4.333,2,13,False
8.261,14.5,16.38,11.6,1,58,False
0.0,2.0,0.0,2.0,2,2,False
267.0,280.0,92.78,62.22,1,560,False
134.5,148.5,89.8,33.0,1,297,False
94.5,206.5,117.9,51.62,2,419,False
6.946,6.4,13.67,10.67,1,32,False
1.0,9.0,7.0,9.0,1,18,False
0.5,1.5,0.5,1.5,5,3,False
949.4,553.1,219.6,64.53,1,3882,False
0.0,2.0,0.0,1.0,1,2,False
3.0,10.0,5.831,5.0,1,20,False
2.055,3.667,2.494,3.667,1,11,False
7.5,10.5,9.5,10.5,2,21,False
0.0,4.0,1.225,2.0,2,8,False
0.0,1.0,0.0,1.0,1,2,False
25.47,18.0,35.9,27.0,1,108,False
102.3,147.7,131.0,73.83,1,443,False
0.0,2.0,0.0,2.0,1,2,False
104.9,68.25,95.59,23.74,3,546,False
6.0,7.0,6.0,7.0,2,14,False
3.0,25.0,8.673,8.333,1,50,False
15.5,37.5,31.58,23.33,3,1682,False
339.0,347.0,183.1,138.8,1,694,False
2.5,3.5,0.8,1.4,63,7,False
1.0,2.0,0.4714,1.333,1,4,False
7.0,17.0,3.425,3.778,4,34,False
0.5,1.5,0.5,1.5,6,3,False
940.3,362.4,381.6,131.8,1,2899,False
280.5,281.5,177.8,93.83,1,563,False
114.0,115.0,41.65,32.86,1,230,False
2.739,5.0,7.318,6.667,2,20,False
0.0,2.0,0.0,2.0,1,2,False
2.5,3.5,0.0,7.0,1,7,False
1.917e+03,525.5,1.696e+03,216.8,3,17343,False
0.0,7.0,0.0,7.0,2,7,False
929.7,331.6,330.1,75.17,3,5638,False
408.7,337.2,279.4,74.94,7,1349,False
0.0,173.0,41.15,28.83,1,173,False
6.944,10.67,6.549,10.67,10,32,False
6.0,15.0,14.0,15.0,1,30,False
0.0,2.0,0.0,2.0,5,7,False
0.0,2.0,1.0,2.0,1,4,False
0.0,8.0,2.357,2.667,1,16,False
0.0,16.0,6.0,8.0,1,16,False
0.0,2.0,0.0,2.0,2,2,False
2.5,3.5,1.886,2.333,2,7,True
1.0,3.0,0.0,6.0,1,6,False
29.5,42.5,15.27,8.5,4,85,False
2.749,3.333,6.928,5.0,3,28,False
42.09,55.67,16.22,9.278,271,167,True
82.8,52.1,115.8,40.08,1,521,False
1.09,2.25,2.165,2.25,5,9,False
0.0,2.0,0.0,1.0,1,2,True
4.085e+03,908.2,2.292e+03,622.3,3,33827,False
49.69,59.67,14.64,5.424,5,179,False
21.0,34.0,14.93,11.33,1,68,False
3.0,4.0,1.732,2.0,2,8,False
1.183e+03,354.1,877.1,354.1,1,5312,False
31.0,54.0,18.37,8.308,4,108,False
0.0,230.0,73.42,38.33,1,230,False
0.0,2.0,0.0,4.0,1,4,False
0.0,1.0,0.0,2.0,2,2,True
89.92,77.67,59.36,13.31,1,466,False
0.0,6.0,2.0,3.0,2,6,False
0.0,2.0,0.0,2.0,1,2,False
0.0,2.0,0.0,1.0,1,2,False
4.5,6.5,4.714,4.333,1,13,True
3.924e+03,2.222e+03,570.7,111.1,3,11112,False
0.0,1.0,0.0,1.0,1,2,False
3.835e+04,8.004e+03,1.681e+04,2.001e+03,1233,202179,False
0.0,3.0,0.0,3.0,11,3,False
2.0,3.0,2.0,3.0,8,6,False
4.528,11.0,4.151,2.625,1,42,False
0.0,5.0,0.9428,1.667,2,5,False
995.6,314.5,538.7,146.0,1,4089,False
143.0,179.3,38.41,14.16,2,541,False
3.859,4.667,3.775,3.5,1,14,False
1.293e+03,307.3,692.5,121.8,1,7067,False
0.0,3.0,0.0,3.0,3,3,True
1.892e+03,765.4,478.9,122.1,13,12246,False
1.0,4.0,3.0,4.0,1,8,False
1.114e+03,502.4,244.2,55.15,1,5537,False
1.0,2.0,0.4714,1.333,15,4,False
1.5,4.5,3.5,4.5,3,11,False
3.897e+03,1.595e+03,596.5,174.5,1,17546,False
6.0,7.0,3.124,2.8,1,14,False
55.87,42.0,45.85,42.0,1,126,False
0.5,1.5,0.0,1.0,1,3,False
2.791e+03,569.4,2.947e+03,538.4,3,29610,False
2.0,3.0,1.414,2.0,2,6,True
0.0,44.0,15.6,11.0,1,44,False
1.0,4.0,0.8,1.6,8,8,False
5.723,6.5,4.025,3.714,1,26,False
356.5,297.2,380.1,67.55,1,2972,False
206.1,211.7,63.45,32.93,8,1482,False
16.5,17.5,15.08,11.67,1,35,False
2.533e+04,3.62e+03,2.826e+04,3.355e+03,1,275093,False
57.5,68.5,41.91,17.12,1,387,False
0.0,7.0,0.0,7.0,3,7,False
3.5,6.5,2.059,2.6,8,29,False
5.0,6.0,3.464,3.0,3,17,False
6.944,10.67,7.476,5.333,1,32,False
0.0,2.0,0.0,1.0,38,2,False
1.252e+03,1.388e+03,207.4,83.26,1,4165,False
0.0,15.0,5.657,5.0,2,15,False
5.5,9.5,2.595,2.375,4,19,False
0.5,4.5,1.633,3.0,1,9,False
1.0,2.0,0.0,2.0,31,4,False
120.0,141.0,41.47,40.29,1,282,True
6.0,7.0,3.279,3.5,2,14,False
755.1,479.2,226.9,34.85,3,1917,False
1.0,2.0,1.0,2.0,3,4,False
0.5,1.5,0.0,3.0,1,3,False
35.0,57.0,26.39,9.5,1,114,False
3.5,7.5,0.922,1.5,1,15,False
6.645,6.2,6.336,5.167,1,31,False
17.38,17.2,11.82,7.818,1,86,False
0.0,2.0,0.0,1.0,4,2,False
25.93,19.33,10.67,9.667,1,58,False
3.0,4.0,2.357,2.667,3,8,False
228.6,97.14,113.6,56.67,1,680,False
0.0,12.0,5.0,6.0,2,12,False
0.5,1.5,0.5,1.5,1,3,False
0.5,6.5,2.487,3.25,1,13,False
1.118,2.5,4.0,5.0,1,10,False
0.0,1.0,0.0,1.0,1,2,True
4.5,6.5,1.744,2.6,1,15,False
7.5,11.5,10.5,11.5,1,23,False
71.2,49.5,21.23,15.23,1,198,False
3.0,6.0,5.0,6.0,3,12,False
4.5,8.5,3.11,2.429,1,17,False
0.0,1.0,0.0,2.0,2,2,False
0.0,15.0,1.247,1.667,1,15,False
328.2,144.4,41.55,23.1,57,1155,False
0.5,1.5,0.0,3.0,8,3,False
155.9,79.12,48.68,15.82,1,633,False
73.0,74.0,49.82,29.6,1,148,False
2.0,3.0,1.414,2.0,2,6,False
663.5,875.5,295.7,76.13,1,1751,False
5.5,6.5,5.5,6.5,16,13,False
101.5,72.5,69.88,16.11,1,435,False
1.5,6.5,2.867,4.333,10,13,False
0.0,1.0,0.0,1.0,1,2,False
1.5,3.5,1.886,2.333,8,7,False
304.5,141.3,28.23,12.65,2,987,False
0.5,1.5,0.0,3.0,2,3,False
1.688e+03,709.1,2.041e+03,374.2,10,13472,True
7.5,8.5,2.734,2.833,1,17,False
1.0,2.0,0.4714,1.333,1,4,False
41.0,91.0,76.07,45.25,2,181,False
227.4,141.8,97.66,56.7,1,568,False
1.0,2.0,0.0,4.0,2,4,False
2.0,4.0,1.2,1.6,1,8,False
1.352e+03,305.4,476.8,140.3,4,14048,True
56.34,39.25,11.68,5.233,1,157,False
2.0,4.0,0.0,8.0,1,8,False
9.795e+03,3.512e+03,2.326e+03,371.8,1,31631,False
758.7,352.9,223.4,52.46,1,3882,False
3.5,4.5,3.5,4.5,3,9,False
0.0,4.0,1.0,2.0,1,4,False
7.517,13.0,3.971,2.889,814,52,False
44.63,34.0,100.5,101.5,1,203,False
379.7,414.7,164.0,42.9,2,1244,False
45.5,54.5,13.23,6.056,1,109,False
89.0,90.0,55.73,30.0,1,180,False
0.0,8.0,1.732,2.0,2,8,False
0.0,2.0,0.0,2.0,5,2,True
1.5,7.5,5.657,5.0,3,15,True
38.5,71.5,22.78,10.21,3,143,False
1.0,2.0,0.0,4.0,1,4,False
1.5,2.5,0.0,5.0,1,5,False
14.82,20.33,25.93,20.33,1,61,False
557.8,344.0,159.8,91.73,1,1376,False
0.0,406.0,132.9,101.5,2,406,True
4.0,11.0,3.037,3.667,3,22,False
0.0,1.0,0.0,1.0,3,2,False
2.487e+03,1.986e+03,390.5,184.7,1,7943,False
235.3,189.2,274.8,118.2,1,946,False
47.5,60.5,38.59,24.2,1,121,False
76.01,52.5,134.1,78.75,1,315,False
1.0,9.0,1.0,9.0,1,18,True
0.0,72.0,33.0,36.0,1,72,True
1.872e+03,793.7,458.0,103.1,1,10318,False
2.5,3.5,1.247,2.333,20,7,False
58.93,42.67,40.92,25.6,1,128,False
0.0,16.0,6.595,8.0,1,32,False
97.0,119.0,28.36,13.88,2,170,False
0.5,12.5,5.356,6.25,1,25,False
49.0,66.0,34.57,22.0,1,132,False
105.9,146.0,18.26,7.552,1,438,False
0.0,53.0,25.5,26.5,1,53,False
87.97,81.33,12.25,5.422,1,244,False
146.5,209.5,43.93,11.64,1,419,False
427.2,248.0,177.1,82.67,1,992,False
69.3,43.0,139.2,53.75,1,430,False
125.3,83.71,87.06,26.64,4,586,True
0.0,17.0,0.0,17.0,4,17,False
0.0,4.0,0.0,4.0,17,4,False
0.0,5.0,0.5,2.5,2,5,False
5.5,6.5,4.714,4.333,2,13,False
0.5,1.5,0.5,1.5,4,3,False
0.0,15.0,4.763,3.75,2,15,True
247.8,239.3,64.01,15.28,1,718,False
2.0,17.0,7.409,11.33,1,34,False
0.8292,2.25,1.414,3.0,1,9,False
0.0,1.0,0.0,1.0,1,2,False
505.8,261.6,395.4,87.21,1,2095,True
0.0,3.0,0.0,3.0,1,3,False
1.5,4.5,2.16,3.0,17,9,False
17.55,18.12,34.96,12.08,1,145,False
0.5,1.5,0.5,1.5,1,3,False
0.0,2.0,0.0,1.0,1,2,True
0.0,5.0,0.0,5.0,1,5,False
90.0,95.0,68.13,31.67,6,190,True
583.1,358.1,389.6,80.87,5,3212,False
0.5,2.5,0.4714,1.667,1,5,False
0.0,2.0,0.0,2.0,3,2,False
0.0,19.0,4.918,4.75,1,19,False
364.4,191.4,216.9,95.7,1,957,False
56.73,59.0,44.3,16.0,17,1182,False
0.0,17.0,6.6,5.667,2,17,False
0.0,1.0,0.0,2.0,1,2,False
226.3,220.7,118.2,44.13,1,662,False
38.0,39.0,26.97,19.5,3,78,False
200.0,127.3,59.16,16.81,2,891,False
29.0,38.0,33.01,25.33,1,238,False
0.4714,1.333,0.0,2.0,1,4,False
0.0,4.0,0.0,4.0,7,4,False
5.5,22.5,8.025,9.0,1,45,False
2.0,4.0,2.0,4.0,12,8,False
132.0,158.0,37.23,10.5,1,315,False
0.0,2.0,0.0,2.0,1,2,False
1.227e+04,2.269e+03,1.482e+04,2.269e+03,1,108890,False
0.0,1.0,0.0,1.0,4,2,False
0.0,5.0,1.5,2.5,1,5,False
254.3,176.3,62.49,22.92,3,2292,False
0.5,4.5,3.5,4.5,1,9,False
19.0,20.0,13.86,10.0,1,40,False
0.0,2.0,0.0,1.0,3,2,False
592.6,225.2,249.9,83.41,2,2252,False
25.96,11.38,41.48,30.33,1,91,False
0.0,2.0,0.0,2.0,1,2,False
506.1,254.8,181.6,98.0,2,1274,False
9.5,22.5,12.83,15.0,26,45,False
0.0,1.0,0.0,1.0,6,2,False
334.2,252.7,108.4,44.59,1,758,True
121.2,73.83,97.19,27.69,2,443,False
29.18,21.5,34.36,21.5,2,86,False
1.061e+03,907.7,445.6,209.5,1,2723,False
382.5,219.8,170.0,45.08,1,1758,False
28.96,34.8,57.8,29.0,2,174,False
22.0,42.0,8.921,4.941,5,84,False
1.82e+04,5.174e+03,2.19e+03,1.822e+03,3,192344,False
10.0,24.0,21.21,16.0,1,126,False
0.0,19.0,6.495,4.75,2,19,False
6.0,12.0,2.516,2.182,1,24,False
0.0,2.0,0.0,2.0,1,2,False
89.5,99.5,49.93,24.88,3,260,False
0.0,4.0,0.0,4.0,12,4,False
9.0,12.0,8.66,6.0,1,24,False
